area_pixels, centroid_x, centroid_y, centroid_x_roi, centroid_y_roi, mean_coords_x, mean_coords_y, lado_px, image_width, image_height, mean_intensity, std_intensity, threshold, class
832.0,82.029,44.173,113.029,72.173,82.029,44.173,100,163,157,0.071,0.128,0.327,2
826.0,81.013,47.128,112.013,75.128,81.027,47.125,100,163,157,0.065,0.113,0.291,2
376.0,80.814,29.628,111.814,57.628,80.934,49.169,100,163,157,0.059,0.105,0.268,2
1.0,60.0,27.0,91.0,55.0,81.347,51.114,100,163,157,0.055,0.097,0.249,2
295.0,82.22,29.18,113.22,57.18,81.844,52.187,100,163,157,0.053,0.093,0.239,2
6.0,28.833,48.667,59.833,76.667,80.255,55.175,100,163,157,0.054,0.095,0.245,2
285.0,82.256,29.4,113.256,57.4,81.457,53.66,100,163,157,0.053,0.095,0.243,2
263.0,82.213,29.43,113.213,57.43,80.589,56.707,100,163,157,0.055,0.097,0.249,2
261.0,82.326,29.46,113.326,57.46,80.45,57.613,100,163,157,0.055,0.095,0.246,2
264.0,82.03,29.519,113.03,57.519,80.581,56.66,100,163,157,0.055,0.095,0.244,2
10.0,67.7,35.7,98.7,63.7,80.364,57.05,100,163,157,0.053,0.094,0.242,2
6.0,29.0,48.5,60.0,76.5,79.365,57.575,100,163,157,0.055,0.096,0.247,2
291.0,76.711,84.203,107.711,112.203,78.861,58.407,100,163,157,0.054,0.094,0.243,2
34.0,66.029,79.294,97.029,107.294,78.677,58.053,100,163,157,0.055,0.095,0.246,2
33.0,65.455,79.273,96.455,107.273,78.536,58.375,100,163,157,0.054,0.094,0.243,2
225.0,73.622,84.747,104.622,112.747,78.023,58.863,100,163,157,0.055,0.096,0.247,2
1.0,29.0,49.0,60.0,77.0,77.568,59.244,100,163,157,0.054,0.094,0.242,2
270.0,74.533,85.052,105.533,113.052,77.513,59.012,100,163,157,0.055,0.094,0.243,2
41.0,65.0,79.244,96.0,107.244,77.43,58.962,100,163,157,0.053,0.093,0.239,2
279.0,73.323,80.781,104.323,108.781,77.223,58.683,100,163,157,0.054,0.094,0.242,2
2.0,29.5,53.0,60.5,81.0,77.004,58.778,100,163,157,0.054,0.092,0.237,2
306.0,73.951,81.974,104.951,109.974,77.004,59.004,100,163,157,0.053,0.093,0.238,2
279.0,72.864,81.989,103.864,109.989,76.804,58.397,100,163,157,0.053,0.091,0.235,2
278.0,72.838,82.302,103.838,110.302,76.741,58.376,100,163,157,0.053,0.092,0.238,2
271.0,72.605,82.535,103.605,110.535,76.609,58.049,100,163,157,0.052,0.091,0.234,2
278.0,72.464,82.043,103.464,110.043,76.518,57.912,100,163,157,0.053,0.092,0.236,2
223.0,71.135,83.224,102.135,111.224,76.877,56.194,100,163,157,0.053,0.091,0.234,2
253.0,71.921,82.917,102.921,110.917,76.628,57.344,100,163,157,0.051,0.09,0.232,2
170.0,69.512,86.982,100.512,114.982,76.354,55.253,100,163,157,0.051,0.089,0.228,2
248.0,71.702,83.161,102.702,111.161,76.591,56.697,100,163,157,0.051,0.089,0.23,2
207.0,71.121,85.652,102.121,113.652,76.38,55.727,100,163,157,0.052,0.09,0.233,2
207.0,70.966,85.686,101.966,113.686,76.329,56.25,100,163,157,0.051,0.09,0.23,2
212.0,70.788,85.495,101.788,113.495,76.178,56.279,100,163,157,0.052,0.09,0.233,2
173.0,69.451,86.867,100.451,114.867,76.307,56.712,100,163,157,0.051,0.089,0.228,2
175.0,69.44,86.863,100.44,114.863,76.24,56.946,100,163,157,0.052,0.09,0.231,2
2.0,29.0,53.5,60.0,81.5,76.091,55.602,100,163,157,0.05,0.088,0.226,2
176.0,69.511,86.955,100.511,114.955,76.309,56.259,100,163,157,0.051,0.09,0.23,2
176.0,69.631,86.972,100.631,114.972,76.362,55.881,100,163,157,0.052,0.09,0.233,2
2.0,29.0,53.5,60.0,81.5,76.164,55.507,100,163,157,0.05,0.09,0.23,2
1.0,29.0,53.0,60.0,81.0,76.312,54.719,100,163,157,0.051,0.09,0.231,2
3.0,29.333,53.667,60.333,81.667,75.349,57.331,100,163,157,0.045,0.078,0.201,2
171.0,69.608,87.035,100.608,115.035,76.436,54.808,100,163,157,0.051,0.089,0.229,2
1.0,29.0,53.0,60.0,81.0,76.292,55.431,100,163,157,0.051,0.089,0.23,2
171.0,69.409,86.959,100.409,114.959,76.347,55.002,100,163,157,0.05,0.088,0.226,2
1.0,29.0,53.0,60.0,81.0,76.263,55.555,100,163,157,0.05,0.088,0.227,2
1.0,29.0,53.0,60.0,81.0,76.198,55.387,100,163,157,0.05,0.089,0.228,2
166.0,69.054,87.006,100.054,115.006,76.223,54.687,100,163,157,0.049,0.088,0.225,2
4.0,28.5,53.5,59.5,81.5,75.959,55.487,100,163,157,0.049,0.087,0.224,2
4.0,28.5,53.5,59.5,81.5,76.037,55.593,100,163,157,0.05,0.088,0.225,2
184.0,70.533,86.717,101.533,114.717,76.44,55.085,100,163,157,0.049,0.087,0.224,2
2.0,29.0,53.5,60.0,81.5,76.059,55.316,100,163,157,0.05,0.088,0.227,2
2.0,29.0,53.5,60.0,81.5,76.08,55.48,100,163,157,0.049,0.087,0.223,2
164.0,68.988,87.274,99.988,115.274,76.362,55.552,100,163,157,0.05,0.088,0.225,2
4.0,29.5,53.5,60.5,81.5,75.724,57.43,100,163,157,0.047,0.083,0.214,2
1.0,29.0,53.0,60.0,81.0,76.261,55.869,100,163,157,0.049,0.087,0.222,2
4.0,29.0,53.75,60.0,81.75,75.75,56.446,100,163,157,0.048,0.082,0.212,2
1.0,29.0,53.0,60.0,81.0,76.124,55.994,100,163,157,0.049,0.087,0.224,2
3.0,29.333,53.667,60.333,81.667,75.926,56.532,100,163,157,0.047,0.079,0.204,2
4.0,29.5,53.5,60.5,81.5,75.645,57.3,100,163,157,0.046,0.079,0.204,2
2.0,29.0,53.5,60.0,81.5,75.819,56.782,100,163,157,0.045,0.078,0.201,2
2.0,29.0,53.5,60.0,81.5,75.779,56.851,100,163,157,0.046,0.079,0.203,2
187.0,70.626,86.93,101.626,114.93,76.417,55.843,100,163,157,0.048,0.086,0.22,2
185.0,70.27,87.0,101.27,115.0,76.257,55.837,100,163,157,0.049,0.086,0.222,2
198.0,69.864,87.657,100.864,115.657,75.774,57.859,100,163,157,0.045,0.078,0.201,2
3.0,28.667,53.667,59.667,81.667,75.955,56.751,100,163,157,0.048,0.086,0.22,2
2.0,29.5,54.0,60.5,82.0,76.098,56.456,100,163,157,0.049,0.086,0.221,2
196.0,70.694,86.444,101.694,114.444,76.311,56.228,100,163,157,0.048,0.086,0.22,2
6.0,29.0,53.5,60.0,81.5,74.526,60.408,100,163,157,0.043,0.075,0.193,2
200.0,71.015,86.41,102.015,114.41,76.628,56.253,100,163,157,0.048,0.085,0.219,2
200.0,70.915,86.41,101.915,114.41,76.442,56.649,100,163,157,0.049,0.087,0.222,2
198.0,70.833,86.54,101.833,114.54,76.454,56.758,100,163,157,0.049,0.086,0.221,2
3.0,29.333,53.667,60.333,81.667,75.847,57.335,100,163,157,0.049,0.087,0.222,2
203.0,71.049,86.443,102.049,114.443,76.446,56.715,100,163,157,0.048,0.086,0.22,2
165.0,68.642,87.503,99.642,115.503,76.147,57.134,100,163,157,0.048,0.085,0.219,2
1.0,29.0,53.0,60.0,81.0,76.157,57.178,100,163,157,0.048,0.086,0.22,2
5.0,28.8,53.6,59.8,81.6,75.008,57.873,100,163,157,0.045,0.078,0.201,2
1.0,28.0,53.0,59.0,81.0,76.361,56.266,100,163,157,0.049,0.086,0.221,2
204.0,70.814,86.603,101.814,114.603,76.23,57.194,100,163,157,0.048,0.086,0.22,2
200.0,70.58,86.7,101.58,114.7,76.261,56.961,100,163,157,0.047,0.085,0.217,2
2.0,29.0,53.5,60.0,81.5,75.908,57.092,100,163,157,0.048,0.085,0.217,2
2.0,29.5,54.0,60.5,82.0,75.494,56.589,100,163,157,0.044,0.078,0.201,2
7.0,29.143,53.714,60.143,81.714,74.935,57.69,100,163,157,0.045,0.078,0.202,2
4.0,29.0,53.75,60.0,81.75,75.599,56.585,100,163,157,0.048,0.083,0.214,2
5.0,28.8,53.6,59.8,81.6,75.667,56.485,100,163,157,0.046,0.082,0.21,2
172.0,68.762,87.61,99.762,115.61,76.035,56.652,100,163,157,0.046,0.081,0.209,2
3.0,29.333,53.667,60.333,81.667,75.808,56.725,100,163,157,0.046,0.08,0.206,2
2.0,29.0,53.5,60.0,81.5,75.747,57.108,100,163,157,0.047,0.08,0.207,2
3.0,29.333,53.667,60.333,81.667,75.83,56.23,100,163,157,0.047,0.081,0.209,2
5.0,29.2,53.6,60.2,81.6,75.381,56.981,100,163,157,0.045,0.079,0.203,2
5.0,29.2,53.6,60.2,81.6,75.505,57.122,100,163,157,0.046,0.08,0.205,2
6.0,29.0,53.5,60.0,81.5,74.905,58.551,100,163,157,0.045,0.078,0.201,2
2.0,29.0,53.5,60.0,81.5,75.82,56.952,100,163,157,0.045,0.078,0.202,2
197.0,69.863,87.371,100.863,115.371,75.799,57.917,100,163,157,0.045,0.078,0.201,2
4.0,28.5,53.5,59.5,81.5,75.385,57.667,100,163,157,0.046,0.079,0.203,2
5.0,28.8,53.6,59.8,81.6,74.657,57.968,100,163,157,0.044,0.077,0.199,2
4.0,29.0,53.75,60.0,81.75,74.895,58.613,100,163,157,0.043,0.076,0.195,2
3.0,28.333,53.667,59.333,81.667,74.908,57.89,100,163,157,0.044,0.077,0.197,2
3.0,28.667,53.667,59.667,81.667,75.419,57.148,100,163,157,0.046,0.078,0.202,2
2.0,29.0,53.5,60.0,81.5,75.469,57.181,100,163,157,0.044,0.078,0.2,2
7.0,29.143,53.714,60.143,81.714,74.538,58.966,100,163,157,0.042,0.076,0.194,2
6.0,29.0,53.5,60.0,81.5,74.575,58.915,100,163,157,0.044,0.076,0.196,2
4.0,28.5,53.5,59.5,81.5,75.291,57.781,100,163,157,0.045,0.078,0.202,2
8.0,29.125,53.875,60.125,81.875,74.264,61.092,100,163,157,0.042,0.075,0.192,2
4.0,29.0,53.5,60.0,81.5,75.135,57.278,100,163,157,0.044,0.078,0.2,2
7.0,29.286,54.0,60.286,82.0,74.36,59.89,100,163,157,0.042,0.074,0.191,2
2.0,28.5,53.5,59.5,81.5,75.091,57.288,100,163,157,0.044,0.077,0.199,2
5.0,28.8,53.6,59.8,81.6,74.663,60.449,100,163,157,0.042,0.074,0.19,2
3.0,28.667,53.333,59.667,81.333,75.238,56.862,100,163,157,0.045,0.078,0.202,2
6.0,28.833,53.833,59.833,81.833,74.347,60.715,100,163,157,0.042,0.075,0.192,2
3.0,29.333,53.667,60.333,81.667,75.199,57.057,100,163,157,0.044,0.078,0.199,2
5.0,28.8,53.6,59.8,81.6,75.077,57.702,100,163,157,0.044,0.078,0.2,2
4.0,29.0,53.75,60.0,81.75,75.159,57.379,100,163,157,0.045,0.078,0.201,2
7.0,29.286,54.0,60.286,82.0,74.696,58.329,100,163,157,0.044,0.078,0.199,2
5.0,28.8,53.6,59.8,81.6,74.907,58.783,100,163,157,0.045,0.078,0.201,2
4.0,28.5,53.5,59.5,81.5,74.859,57.475,100,163,157,0.044,0.077,0.198,2
5.0,28.8,53.6,59.8,81.6,74.756,58.557,100,163,157,0.043,0.077,0.197,2
5.0,28.8,53.6,59.8,81.6,75.121,57.352,100,163,157,0.044,0.077,0.199,2
4.0,29.0,53.75,60.0,81.75,75.172,56.619,100,163,157,0.043,0.077,0.197,2
3.0,29.333,53.667,60.333,81.667,75.104,57.998,100,163,157,0.045,0.078,0.2,2
2.0,28.5,54.0,59.5,82.0,75.156,57.684,100,163,157,0.044,0.077,0.199,2
6.0,29.0,53.5,60.0,81.5,74.839,58.358,100,163,157,0.044,0.077,0.198,2
4.0,29.0,53.75,60.0,81.75,74.854,57.696,100,163,157,0.043,0.076,0.196,2
5.0,28.8,53.6,59.8,81.6,74.938,57.286,100,163,157,0.043,0.076,0.195,2
2.0,29.5,54.0,60.5,82.0,75.062,57.821,100,163,157,0.043,0.076,0.195,2
7.0,29.0,54.0,60.0,82.0,74.564,59.2,100,163,157,0.043,0.076,0.196,2
6.0,28.5,54.0,59.5,82.0,74.557,59.835,100,163,157,0.041,0.073,0.186,2
5.0,28.8,53.6,59.8,81.6,74.67,59.296,100,163,157,0.043,0.076,0.195,2
5.0,28.8,53.6,59.8,81.6,74.78,59.498,100,163,157,0.042,0.075,0.193,2
4.0,28.5,53.5,59.5,81.5,74.855,59.477,100,163,157,0.043,0.076,0.195,2
5.0,29.2,53.6,60.2,81.6,74.617,60.326,100,163,157,0.043,0.076,0.195,2
6.0,29.0,53.5,60.0,81.5,74.384,60.448,100,163,157,0.042,0.075,0.191,2
5.0,28.8,53.6,59.8,81.6,74.394,60.718,100,163,157,0.042,0.075,0.192,2
8.0,29.125,53.875,60.125,81.875,74.354,60.702,100,163,157,0.043,0.076,0.195,2
8.0,28.875,53.875,59.875,81.875,74.179,60.652,100,163,157,0.042,0.074,0.19,2
5.0,28.8,53.6,59.8,81.6,74.074,61.063,100,163,157,0.041,0.073,0.186,2
6.0,29.167,54.167,60.167,82.167,74.258,60.5,100,163,157,0.041,0.072,0.185,2
5.0,28.8,53.6,59.8,81.6,74.061,60.96,100,163,157,0.041,0.073,0.187,2
5.0,29.0,54.0,60.0,82.0,74.075,61.306,100,163,157,0.04,0.072,0.185,2
8.0,29.125,53.875,60.125,81.875,73.873,62.127,100,163,157,0.041,0.073,0.186,2
8.0,28.875,53.875,59.875,81.875,74.204,60.382,100,163,157,0.04,0.072,0.185,2
5.0,29.2,53.6,60.2,81.6,74.524,60.435,100,163,157,0.043,0.075,0.192,2
5.0,29.0,54.0,60.0,82.0,74.512,60.788,100,163,157,0.042,0.074,0.189,2
6.0,29.167,54.167,60.167,82.167,74.373,60.708,100,163,157,0.042,0.075,0.192,2
3.0,29.0,54.0,60.0,82.0,74.681,60.021,100,163,157,0.041,0.074,0.189,2
6.0,28.833,53.833,59.833,81.833,74.109,61.219,100,163,157,0.04,0.072,0.185,2
5.0,29.2,54.4,60.2,82.4,74.513,61.209,100,163,157,0.042,0.074,0.189,2
7.0,28.714,54.0,59.714,82.0,74.041,61.051,100,163,157,0.041,0.073,0.186,2
5.0,28.8,53.6,59.8,81.6,74.34,60.753,100,163,157,0.041,0.073,0.186,2
7.0,29.0,53.714,60.0,81.714,74.121,61.315,100,163,157,0.041,0.073,0.188,2
8.0,29.125,53.875,60.125,81.875,73.896,60.529,100,163,157,0.041,0.073,0.186,2
5.0,28.8,53.6,59.8,81.6,74.639,60.463,100,163,157,0.042,0.074,0.189,2
8.0,29.125,53.875,60.125,81.875,74.047,60.891,100,163,157,0.042,0.073,0.189,2
3.0,29.0,49.0,60.0,77.0,73.949,60.815,100,163,157,0.042,0.073,0.188,2
7.0,29.286,54.0,60.286,82.0,74.071,61.238,100,163,157,0.041,0.073,0.186,2
8.0,29.125,53.875,60.125,81.875,74.031,60.302,100,163,157,0.04,0.072,0.185,2
5.0,29.0,54.0,60.0,82.0,74.332,60.966,100,163,157,0.041,0.072,0.186,2
6.0,29.0,53.833,60.0,81.833,74.221,61.591,100,163,157,0.04,0.073,0.185,2
5.0,28.8,53.6,59.8,81.6,74.215,60.897,100,163,157,0.04,0.072,0.183,2
6.0,29.5,49.333,60.5,77.333,73.478,61.056,100,163,157,0.039,0.071,0.181,2
5.0,29.2,54.4,60.2,82.4,73.959,60.613,100,163,157,0.038,0.07,0.179,2
3.0,29.0,49.0,60.0,77.0,73.733,60.817,100,163,157,0.038,0.07,0.178,2
3.0,29.0,54.0,60.0,82.0,74.539,60.991,100,163,157,0.038,0.07,0.178,2
8.0,28.875,54.125,59.875,82.125,73.975,60.354,100,163,157,0.041,0.072,0.185,2
6.0,28.833,54.167,59.833,82.167,73.944,61.61,100,163,157,0.039,0.07,0.18,2
7.0,28.714,54.0,59.714,82.0,73.866,60.947,100,163,157,0.04,0.072,0.185,2
6.0,29.167,54.167,60.167,82.167,74.009,60.985,100,163,157,0.038,0.069,0.177,2
4.0,29.0,53.75,60.0,81.75,73.933,60.728,100,163,157,0.038,0.07,0.178,2
6.0,29.0,54.5,60.0,82.5,74.013,61.409,100,163,157,0.039,0.07,0.179,2
5.0,28.8,53.6,59.8,81.6,74.274,62.116,100,163,157,0.041,0.073,0.186,2
5.0,29.2,54.4,60.2,82.4,73.845,62.639,100,163,157,0.039,0.069,0.178,2
8.0,28.875,54.125,59.875,82.125,74.068,61.286,100,163,157,0.04,0.072,0.184,2
7.0,28.857,54.286,59.857,82.286,73.803,61.949,100,163,157,0.038,0.069,0.176,2
5.0,28.8,53.6,59.8,81.6,73.869,61.996,100,163,157,0.039,0.069,0.177,2
6.0,29.167,54.167,60.167,82.167,74.287,61.324,100,163,157,0.04,0.072,0.184,2
3.0,28.667,53.667,59.667,81.667,74.592,61.799,100,163,157,0.04,0.072,0.184,2
5.0,28.8,53.6,59.8,81.6,74.182,61.646,100,163,157,0.04,0.073,0.185,2
6.0,29.167,54.167,60.167,82.167,74.143,62.363,100,163,157,0.04,0.073,0.186,2
5.0,29.0,54.0,60.0,82.0,74.248,62.193,100,163,157,0.04,0.073,0.185,2
3.0,29.0,54.0,60.0,82.0,74.116,62.505,100,163,157,0.038,0.069,0.177,2
3.0,29.667,54.333,60.667,82.333,74.519,61.655,100,163,157,0.04,0.073,0.186,2
5.0,29.2,54.4,60.2,82.4,73.837,62.536,100,163,157,0.038,0.07,0.178,2
4.0,29.0,54.25,60.0,82.25,74.245,61.879,100,163,157,0.04,0.073,0.185,2
1.0,29.0,54.0,60.0,82.0,74.666,62.662,100,163,157,0.04,0.073,0.185,2
6.0,29.0,53.833,60.0,81.833,74.056,61.529,100,163,157,0.039,0.072,0.183,2
2.0,29.5,54.0,60.5,82.0,74.624,62.02,100,163,157,0.039,0.072,0.183,2
6.0,29.0,54.5,60.0,82.5,73.977,62.273,100,163,157,0.038,0.069,0.176,2
7.0,29.0,54.286,60.0,82.286,73.795,62.071,100,163,157,0.038,0.069,0.176,2
5.0,28.8,53.6,59.8,81.6,74.232,61.271,100,163,157,0.039,0.071,0.182,2
6.0,29.167,54.167,60.167,82.167,73.801,61.72,100,163,157,0.039,0.072,0.182,2
3.0,29.0,54.0,60.0,82.0,74.411,61.369,100,163,157,0.039,0.071,0.181,2
7.0,29.0,54.0,60.0,82.0,74.032,61.167,100,163,157,0.039,0.071,0.181,2
5.0,28.8,53.6,59.8,81.6,73.854,63.021,100,163,157,0.037,0.069,0.175,2
4.0,29.25,54.25,60.25,82.25,73.97,62.493,100,163,157,0.037,0.069,0.175,2
3.0,29.0,49.0,60.0,77.0,73.756,61.712,100,163,157,0.038,0.069,0.175,2
4.0,29.25,54.25,60.25,82.25,74.307,61.278,100,163,157,0.039,0.07,0.179,2
4.0,30.0,49.25,61.0,77.25,74.068,61.099,100,163,157,0.039,0.07,0.179,2
5.0,29.2,54.4,60.2,82.4,73.811,62.478,100,163,157,0.037,0.068,0.174,2
8.0,28.875,54.125,59.875,82.125,73.475,63.219,100,163,157,0.035,0.067,0.169,2
4.0,29.0,54.25,60.0,82.25,74.141,61.446,100,163,157,0.038,0.069,0.177,2
5.0,28.8,53.6,59.8,81.6,74.193,61.431,100,163,157,0.037,0.068,0.174,2
7.0,29.286,54.0,60.286,82.0,73.868,61.933,100,163,157,0.039,0.07,0.179,2
3.0,29.0,54.0,60.0,82.0,74.327,61.513,100,163,157,0.038,0.069,0.176,2
6.0,29.167,54.167,60.167,82.167,73.851,62.673,100,163,157,0.039,0.07,0.178,2
6.0,29.0,53.833,60.0,81.833,73.595,61.784,100,163,157,0.038,0.069,0.176,2
4.0,28.5,54.5,59.5,82.5,74.121,64.025,100,163,157,0.036,0.067,0.17,2
8.0,28.875,54.125,59.875,82.125,73.812,61.963,100,163,157,0.037,0.068,0.174,2
7.0,28.714,54.0,59.714,82.0,73.672,62.284,100,163,157,0.037,0.068,0.174,2
5.0,29.2,54.4,60.2,82.4,73.857,62.807,100,163,157,0.036,0.068,0.172,2
3.0,29.0,49.0,60.0,77.0,73.703,62.252,100,163,157,0.038,0.069,0.176,2
7.0,29.0,54.0,60.0,82.0,73.79,61.464,100,163,157,0.038,0.069,0.175,2
7.0,29.0,54.0,60.0,82.0,73.91,61.932,100,163,157,0.038,0.069,0.177,2
6.0,29.167,54.167,60.167,82.167,73.708,62.319,100,163,157,0.038,0.07,0.177,2
6.0,29.167,54.167,60.167,82.167,73.652,62.181,100,163,157,0.037,0.068,0.172,2
8.0,28.875,54.125,59.875,82.125,73.713,62.853,100,163,157,0.036,0.067,0.169,2
7.0,29.0,54.0,60.0,82.0,74.045,63.826,100,163,157,0.036,0.067,0.17,2
6.0,29.167,54.167,60.167,82.167,73.704,62.888,100,163,157,0.036,0.068,0.172,2
6.0,29.167,54.167,60.167,82.167,74.041,61.818,100,163,157,0.038,0.069,0.176,2
5.0,29.2,49.4,60.2,77.4,73.159,63.176,100,163,157,0.036,0.067,0.17,2
6.0,29.167,54.167,60.167,82.167,73.541,63.088,100,163,157,0.036,0.067,0.171,2
5.0,28.8,54.4,59.8,82.4,73.928,61.45,100,163,157,0.038,0.069,0.177,2
9.0,29.0,54.0,60.0,82.0,73.462,62.739,100,163,157,0.036,0.068,0.171,2
8.0,28.875,54.125,59.875,82.125,73.321,63.689,100,163,157,0.036,0.067,0.17,2
